cliente_id,data_solicitacao,valor_solicitado,finalidade_credito,motivo_negativa,tentou_novamente
C117127,2025-03-24,2565.51,Renegociação de Dívidas,Renda Insuficiente,Sim
C016655,2023-10-10,2510.47,Empréstimo Pessoal,Score Baixo,Não
C008444,2024-03-23,2935.21,Empréstimo Pessoal,Renda Insuficiente,Sim
C034556,2024-06-19,2656.91,Empréstimo Pessoal,Documentação Incompleta,Não
C000203,2023-11-21,2190.66,Renegociação de Dívidas,Documentação Incompleta,Não
C023169,2024-11-17,1801.08,Empréstimo Pessoal,Documentação Incompleta,Não
C044188,2024-08-19,3210.16,Renegociação de Dívidas,Documentação Incompleta,Não
C010420,2024-08-05,3364.67,Cartão de Crédito,Inconsistência Cadastral,Não
C003741,2025-01-02,2842.87,Renegociação de Dívidas,Score Baixo,Não
C057091,2024-01-28,2228.95,Cartão de Crédito,Renda Insuficiente,Não
C135296,2025-03-19,3709.22,Cartão de Crédito,Score Baixo,Sim
C073266,2024-03-03,3038.26,Limite Conta,Renda Insuficiente,Não
C135428,2025-06-22,1843.9,Compra Parcelada,Score Baixo,Não
C141187,2023-07-12,2471.41,Cartão de Crédito,Documentação Incompleta,Não
C087533,2024-05-22,3449.47,Empréstimo Pessoal,Inconsistência Cadastral,Não
C032674,2025-04-19,2856.6,Compra Parcelada,Inconsistência Cadastral,Sim
C133581,2023-12-14,952.46,Empréstimo Pessoal,Documentação Incompleta,Não
C058183,2024-04-01,1287.9,Empréstimo Pessoal,Documentação Incompleta,Sim
C078967,2024-05-30,2397.94,Renegociação de Dívidas,Renda Insuficiente,Não
C092977,2024-07-03,1120.41,Cartão de Crédito,Score Baixo,Sim
C093950,2025-05-19,2230.18,Cartão de Crédito,Inconsistência Cadastral,Sim
C054141,2024-06-01,872.7,Cartão de Crédito,Inconsistência Cadastral,Sim
C083233,2024-07-23,4140.13,Compra Parcelada,Documentação Incompleta,Não
C136895,2023-10-18,2143.21,Compra Parcelada,Documentação Incompleta,Não
C002586,2025-04-10,2854.03,Renegociação de Dívidas,Renda Insuficiente,Não
C040650,2024-10-27,2347.17,Empréstimo Pessoal,Score Baixo,Não
C011277,2025-02-09,2261.48,Renegociação de Dívidas,Documentação Incompleta,Sim
C069362,2023-07-18,3523.28,Cartão de Crédito,Histórico de Inadimplência,Não
C048292,2025-06-17,3493.8,Cartão de Crédito,Renda Insuficiente,Não
C143632,2024-08-01,2782.52,Empréstimo Pessoal,Score Baixo,Não
C078834,2024-09-11,2289.71,Cartão de Crédito,Documentação Incompleta,Não
C072072,2025-05-29,1587.55,Renegociação de Dívidas,Documentação Incompleta,Não
C084387,2024-04-17,2724.47,Empréstimo Pessoal,Score Baixo,Não
C051783,2023-07-12,3044.46,Empréstimo Pessoal,Score Baixo,Não
C131245,2025-02-01,1686.44,Renegociação de Dívidas,Inconsistência Cadastral,Não
C048328,2024-11-10,929.35,Renegociação de Dívidas,Score Baixo,Sim
C042458,2023-08-29,2647.79,Empréstimo Pessoal,Inconsistência Cadastral,Não
C020249,2023-11-07,4048.18,Empréstimo Pessoal,Renda Insuficiente,Sim
C055884,2024-09-15,1402.66,Limite Conta,Score Baixo,Não
C140127,2025-04-28,3196.3,Empréstimo Pessoal,Renda Insuficiente,Não
C011287,2024-04-15,2824.86,Cartão de Crédito,Documentação Incompleta,Não
C133900,2025-04-04,1475.19,Renegociação de Dívidas,Histórico de Inadimplência,Não
C065391,2024-12-24,3636.64,Cartão de Crédito,Score Baixo,Sim
C141762,2024-02-24,2130.29,Compra Parcelada,Score Baixo,Não
C076188,2024-11-20,1478.79,Renegociação de Dívidas,Documentação Incompleta,Sim
C115653,2025-03-27,1492.56,Cartão de Crédito,Inconsistência Cadastral,Não
C147625,2028-01-01,3047.29,Cartão de Crédito,Inconsistência Cadastral,Não
C093551,2024-08-30,2109.96,Empréstimo Pessoal,Score Baixo,Não
C125009,2024-12-31,995.86,Empréstimo Pessoal,Score Baixo,Sim
C044732,2024-12-07,1443.34,Empréstimo Pessoal,Renda Insuficiente,Não
C021916,2024-05-13,2889.4,Empréstimo Pessoal,Documentação Incompleta,Não
C042769,2024-09-27,1112.05,Renegociação de Dívidas,Renda Insuficiente,Não
C006164,2024-03-17,2349.66,Empréstimo Pessoal,Inconsistência Cadastral,Sim
C079722,2024-10-31,2864.72,Empréstimo Pessoal,Renda Insuficiente,Sim
C085729,2023-11-20,1871.74,Renegociação de Dívidas,Documentação Incompleta,Não
C096350,2024-06-27,2646.09,Cartão de Crédito,Renda Insuficiente,Sim
C135582,2024-11-24,2877.43,Compra Parcelada,Score Baixo,Não
C087194,2024-02-03,3723.78,Empréstimo Pessoal,Inconsistência Cadastral,Não
C040501,2025-04-25,3580.62,Renegociação de Dívidas,Score Baixo,Não
C100059,2023-12-23,1647.6,Cartão de Crédito,Inconsistência Cadastral,Não
C002241,2024-04-06,2893.89,Cartão de Crédito,Inconsistência Cadastral,Não
C122970,2024-02-02,3400.65,Cartão de Crédito,Renda Insuficiente,Não
C069942,2023-12-18,3099.79,Limite Conta,Score Baixo,Não
C050740,2024-12-07,1404.43,Empréstimo Pessoal,Score Baixo,Não
C140291,2024-12-18,1499.03,Cartão de Crédito,Score Baixo,Não
C043220,2023-12-18,3037.59,Empréstimo Pessoal,Documentação Incompleta,Não
C081934,2023-08-18,1374.44,Compra Parcelada,Score Baixo,Não
C104996,2025-04-24,3499.86,Renegociação de Dívidas,Score Baixo,Não
C136088,2023-12-15,1704.02,Renegociação de Dívidas,Renda Insuficiente,Não
C080018,2023-11-25,2323.16,Cartão de Crédito,Renda Insuficiente,Não
C013329,2024-12-25,2955.19,Empréstimo Pessoal,Histórico de Inadimplência,Sim
C137037,2024-01-11,2729.14,Renegociação de Dívidas,Score Baixo,Sim
C124432,2023-12-12,3776.81,Limite Conta,Score Baixo,Não
C132371,2025-01-25,3858.16,Empréstimo Pessoal,Renda Insuficiente,Não
C005539,2025-06-27,2984.54,Cartão de Crédito,,Sim
C098772,2024-10-10,1861.21,Renegociação de Dívidas,Histórico de Inadimplência,Não
C025283,2024-01-18,2810.8,Cartão de Crédito,Renda Insuficiente,Não
C127470,2024-11-21,928.08,Empréstimo Pessoal,Renda Insuficiente,Não
C091476,2025-05-17,1762.96,Cartão de Crédito,Score Baixo,Não
C100264,2025-03-16,980.49,Cartão de Crédito,Renda Insuficiente,Não
C011152,2025-06-15,2365.06,Cartão de Crédito,Score Baixo,Sim
C054567,2024-09-24,2388.86,Limite Conta,Score Baixo,Sim
C122788,2024-10-07,1526.86,Renegociação de Dívidas,Histórico de Inadimplência,Sim
C043047,2023-11-09,3472.88,Renegociação de Dívidas,Renda Insuficiente,Não
C025610,2023-12-14,1428.77,Cartão de Crédito,,Não
C080605,2024-01-29,1074.63,Limite Conta,Inconsistência Cadastral,Não
C058478,2024-04-23,1236.52,Empréstimo Pessoal,Renda Insuficiente,Não
C089164,2023-12-25,3371.59,Renegociação de Dívidas,Renda Insuficiente,Não
C025111,2025-04-09,971.68,Renegociação de Dívidas,Renda Insuficiente,Não
C113738,2024-07-17,3426.49,Empréstimo Pessoal,Score Baixo,Não
C028958,2025-03-07,1610.84,Limite Conta,Score Baixo,Sim
C094558,2023-07-27,2657.05,Cartão de Crédito,Score Baixo,Sim
C129245,2025-05-12,3179.73,Cartão de Crédito,Renda Insuficiente,Não
C097013,2024-12-12,1980.73,Cartão de Crédito,Score Baixo,Não
C114911,2023-11-29,1265.18,Empréstimo Pessoal,Renda Insuficiente,Não
C132082,2025-03-11,2313.16,Renegociação de Dívidas,Documentação Incompleta,Sim
C105887,2024-09-23,2599.23,Limite Conta,Renda Insuficiente,Não
C039260,2024-06-04,5265.59,Compra Parcelada,Documentação Incompleta,Não
C018907,2024-01-30,1972.9,Cartão de Crédito,Documentação Incompleta,Sim
C096898,2023-10-24,2803.52,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C068895,2023-11-25,2113.12,Compra Parcelada,Documentação Incompleta,Não
C136247,2024-03-04,1708.61,Compra Parcelada,Score Baixo,Não
C115086,2025-01-16,3090.73,Empréstimo Pessoal,Renda Insuficiente,Não
C117422,2023-07-03,2259.11,Compra Parcelada,Histórico de Inadimplência,Não
C074813,2024-12-26,3266.58,Cartão de Crédito,Renda Insuficiente,Não
C049386,2023-12-14,1587.89,Cartão de Crédito,Documentação Incompleta,Não
C042234,2024-06-07,2488.11,Empréstimo Pessoal,Score Baixo,Não
C115113,2025-01-19,1447.19,Cartão de Crédito,Renda Insuficiente,Não
C082626,2024-02-20,2027.21,Renegociação de Dívidas,Documentação Incompleta,Não
C059501,2024-11-04,1634.09,Compra Parcelada,Score Baixo,Não
C081504,2023-07-29,2001.49,Empréstimo Pessoal,Histórico de Inadimplência,Não
C081108,2024-06-01,3223.46,Renegociação de Dívidas,Inconsistência Cadastral,Não
C143401,2023-11-05,2858.07,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C102950,2024-03-02,2860.66,Cartão de Crédito,Inconsistência Cadastral,Não
C136639,2023-07-18,3468.35,Compra Parcelada,Renda Insuficiente,Sim
C126092,2024-08-18,1872.72,Cartão de Crédito,Score Baixo,Não
C097544,2024-08-05,1899.96,Cartão de Crédito,Score Baixo,Não
C101628,2023-09-17,2488.06,Renegociação de Dívidas,Renda Insuficiente,Não
C006099,2025-04-24,2395.93,Empréstimo Pessoal,Score Baixo,Não
C085978,2024-02-29,1412.5,Renegociação de Dívidas,Score Baixo,Não
C078295,2024-04-20,4196.07,Compra Parcelada,Score Baixo,Não
C146287,2024-05-29,3230.41,Empréstimo Pessoal,Documentação Incompleta,Não
C089608,2024-12-02,3009.89,Compra Parcelada,Score Baixo,Não
C119007,2023-11-05,1903.87,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C145935,2024-10-10,1691.37,Cartão de Crédito,Histórico de Inadimplência,Não
C114060,2025-02-21,2420.11,Renegociação de Dívidas,Renda Insuficiente,Sim
C129702,2023-09-09,2663.4,Cartão de Crédito,Histórico de Inadimplência,Não
C023306,2024-07-22,1807.08,Renegociação de Dívidas,Inconsistência Cadastral,Não
C063549,2025-03-04,2641.86,Empréstimo Pessoal,Score Baixo,Não
C099545,2024-02-24,2372.82,Compra Parcelada,Renda Insuficiente,Não
C091471,2025-02-23,881.41,Renegociação de Dívidas,Renda Insuficiente,Não
C008368,2025-04-14,3179.21,Cartão de Crédito,Renda Insuficiente,Não
C029880,2023-11-30,1345.89,Limite Conta,Renda Insuficiente,Não
C015533,2024-09-03,4421.44,Empréstimo Pessoal,Documentação Incompleta,Não
C075595,2024-12-10,1670.8,Empréstimo Pessoal,Histórico de Inadimplência,Não
C017370,2025-04-04,3310.62,Renegociação de Dívidas,Histórico de Inadimplência,Não
C090356,2024-05-16,2478.45,Cartão de Crédito,Score Baixo,Não
C125761,2023-07-30,3719.93,Empréstimo Pessoal,Renda Insuficiente,Não
C000258,2025-06-24,2448.28,Empréstimo Pessoal,Score Baixo,Não
C067640,2024-08-15,2683.41,Empréstimo Pessoal,Renda Insuficiente,Sim
C138696,2023-10-24,2467.05,Cartão de Crédito,Score Baixo,Sim
C127353,2024-08-29,4405.27,Compra Parcelada,Score Baixo,Sim
C092486,2025-01-18,2592.03,Cartão de Crédito,Renda Insuficiente,Sim
C145776,2024-02-29,2920.02,Compra Parcelada,Renda Insuficiente,Não
C125895,2024-05-19,1268.58,Cartão de Crédito,Documentação Incompleta,Sim
C114486,2024-05-07,2409.99,Compra Parcelada,Histórico de Inadimplência,Não
C089344,2024-07-30,2698.15,Compra Parcelada,Renda Insuficiente,Não
C072361,2024-08-06,192.09,Cartão de Crédito,Documentação Incompleta,Não
C083874,2023-09-06,2728.62,Limite Conta,Inconsistência Cadastral,Não
C036606,2024-09-17,2239.05,Compra Parcelada,Histórico de Inadimplência,Não
C021939,2023-09-28,2274.33,Empréstimo Pessoal,Inconsistência Cadastral,Não
C098721,2024-02-24,3098.95,Empréstimo Pessoal,Score Baixo,Não
C121341,2024-06-07,2735.85,Cartão de Crédito,Score Baixo,Não
C130403,2023-11-29,1899.83,Empréstimo Pessoal,Inconsistência Cadastral,Não
C020150,2024-04-22,2714.16,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C020907,2024-05-03,2576.83,Limite Conta,Score Baixo,Não
C098603,2023-11-14,2635.39,Cartão de Crédito,Documentação Incompleta,Não
C128237,2025-04-28,2572.43,Cartão de Crédito,Renda Insuficiente,Não
C110790,2024-10-15,1938.19,Renegociação de Dívidas,Score Baixo,Não
C017557,2024-06-19,1841.36,Renegociação de Dívidas,Renda Insuficiente,Sim
C101901,2025-06-07,2541.02,Cartão de Crédito,Score Baixo,Não
C122394,2025-05-20,2374.53,Renegociação de Dívidas,Documentação Incompleta,Não
C149538,2024-03-22,2930.48,Renegociação de Dívidas,Score Baixo,Sim
C089575,2025-02-08,2264.64,Renegociação de Dívidas,Score Baixo,Não
C027196,2024-07-19,4079.91,Compra Parcelada,Renda Insuficiente,Não
C028834,2024-03-27,3251.69,Cartão de Crédito,Inconsistência Cadastral,Não
C013506,2024-02-09,2736.45,Cartão de Crédito,Renda Insuficiente,Sim
C053478,2024-01-14,1904.84,Renegociação de Dívidas,Score Baixo,Não
C058305,2024-03-26,4162.65,Renegociação de Dívidas,Histórico de Inadimplência,Sim
C097432,2024-04-07,3964.25,Cartão de Crédito,Renda Insuficiente,Não
C077359,2024-09-25,2411.99,Renegociação de Dívidas,Documentação Incompleta,Não
C115307,2025-01-17,4042.91,Empréstimo Pessoal,Score Baixo,Sim
C051076,2024-11-09,3955.21,Empréstimo Pessoal,Inconsistência Cadastral,Não
C071527,2025-04-09,3091.83,Cartão de Crédito,Score Baixo,Sim
C044592,2023-07-27,4082.38,Renegociação de Dívidas,Renda Insuficiente,Não
C054198,2023-11-08,2222.82,Compra Parcelada,Score Baixo,Não
C093782,2024-05-17,3467.88,Cartão de Crédito,Histórico de Inadimplência,Não
C062585,2024-08-13,3878.82,Limite Conta,Inconsistência Cadastral,Não
C101947,2024-02-04,1137.78,Renegociação de Dívidas,Renda Insuficiente,Não
C066723,2024-04-07,2266.15,Compra Parcelada,Score Baixo,Não
C040266,2025-01-28,1994.66,Renegociação de Dívidas,Score Baixo,Não
C034948,2023-12-08,1520.01,Limite Conta,Renda Insuficiente,Sim
C081314,2024-08-27,3300.55,Cartão de Crédito,Renda Insuficiente,Não
C006311,2025-01-29,2956.8,Cartão de Crédito,Inconsistência Cadastral,Sim
C136939,2023-09-14,1240.53,Cartão de Crédito,Documentação Incompleta,Sim
C118839,2023-09-05,1999.23,Renegociação de Dívidas,Inconsistência Cadastral,Não
C020569,2024-09-10,1862.32,Empréstimo Pessoal,Histórico de Inadimplência,Sim
C104899,2025-06-12,1370.1,Cartão de Crédito,Score Baixo,Não
C062490,2023-08-21,3444.97,Renegociação de Dívidas,Score Baixo,Não
C075606,2024-12-08,2685.14,Compra Parcelada,Score Baixo,Sim
C149262,2023-08-20,1802.1,Cartão de Crédito,Renda Insuficiente,Não
C109442,2023-07-02,1361.54,Compra Parcelada,Renda Insuficiente,Não
C006286,2025-04-21,2110.9,Compra Parcelada,Renda Insuficiente,Não
C035662,2024-08-09,2346.0,Empréstimo Pessoal,Score Baixo,Não
C105483,2025-02-04,3835.18,Limite Conta,Histórico de Inadimplência,Não
C149913,2025-01-09,2376.68,Empréstimo Pessoal,Inconsistência Cadastral,Sim
C145009,2025-03-21,1970.15,Cartão de Crédito,Inconsistência Cadastral,Não
C074389,2024-01-17,2088.55,Empréstimo Pessoal,Renda Insuficiente,Sim
C142926,2024-08-28,2240.1,Cartão de Crédito,Score Baixo,Não
C146554,2025-04-01,2690.2,Renegociação de Dívidas,Score Baixo,Não
C010720,2024-05-23,3239.89,Compra Parcelada,Score Baixo,Não
C017285,2024-09-24,1855.47,Renegociação de Dívidas,Score Baixo,Não
C013195,2025-01-18,1936.69,Limite Conta,Renda Insuficiente,Não
C135058,2025-05-25,3969.44,Empréstimo Pessoal,Score Baixo,Sim
C088907,2025-05-05,4042.09,Cartão de Crédito,Renda Insuficiente,Não
C062002,2024-05-09,2019.95,Compra Parcelada,Documentação Incompleta,Sim
C066096,2024-12-06,4631.43,Cartão de Crédito,Score Baixo,Não
C049450,2025-05-07,1980.96,Compra Parcelada,Histórico de Inadimplência,Sim
C106538,2023-11-26,2323.77,Cartão de Crédito,Renda Insuficiente,Não
C089975,2023-08-13,2187.03,Empréstimo Pessoal,Score Baixo,Não
C034341,2024-10-18,2138.84,Empréstimo Pessoal,Inconsistência Cadastral,Não
C009910,2023-08-27,3656.39,Empréstimo Pessoal,Inconsistência Cadastral,Não
C127807,2025-05-04,-84.01,Cartão de Crédito,Documentação Incompleta,Não
C075523,2024-09-29,4244.07,Empréstimo Pessoal,Documentação Incompleta,Não
C024428,2025-05-23,2979.72,Renegociação de Dívidas,Renda Insuficiente,Não
C144561,2023-12-23,1366.06,Cartão de Crédito,Documentação Incompleta,Não
C079189,2024-12-30,1695.76,Cartão de Crédito,Inconsistência Cadastral,Não
C072783,2024-12-26,3223.49,Limite Conta,Renda Insuficiente,Não
C081802,2023-11-18,1798.24,Empréstimo Pessoal,Documentação Incompleta,Sim
C108190,2025-03-17,-218.46,Cartão de Crédito,Renda Insuficiente,Sim
C114449,2023-10-30,1062.7,Cartão de Crédito,Score Baixo,Não
C120254,2025-02-04,1757.0,Cartão de Crédito,Inconsistência Cadastral,Não
C067116,2024-12-11,1471.94,Cartão de Crédito,Renda Insuficiente,Não
C027146,2023-08-24,2630.62,Cartão de Crédito,Score Baixo,Não
C062234,2028-01-01,1954.87,Cartão de Crédito,Renda Insuficiente,Não
C068907,2024-04-03,3950.86,Cartão de Crédito,Histórico de Inadimplência,Não
C125370,2025-02-19,2236.01,Cartão de Crédito,Inconsistência Cadastral,Não
C094638,2024-01-17,2704.68,Compra Parcelada,Documentação Incompleta,Sim
C073236,2023-07-01,3304.12,Renegociação de Dívidas,Histórico de Inadimplência,Não
C057239,2024-02-12,3570.86,Limite Conta,Renda Insuficiente,Não
C096148,2024-09-26,3222.52,Cartão de Crédito,Documentação Incompleta,Sim
C088487,2024-05-15,2018.4,Renegociação de Dívidas,Histórico de Inadimplência,Sim
C124384,2023-12-19,3298.49,Cartão de Crédito,Renda Insuficiente,Não
C038011,2025-05-30,1986.62,Empréstimo Pessoal,Histórico de Inadimplência,Sim
C016164,2024-09-21,2711.24,Empréstimo Pessoal,Inconsistência Cadastral,Sim
C107713,2024-03-25,3353.78,Renegociação de Dívidas,Inconsistência Cadastral,Não
C036383,2023-10-06,2904.39,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C049936,2024-01-01,2338.39,Compra Parcelada,Score Baixo,Não
C041815,2023-08-15,3438.93,Empréstimo Pessoal,Score Baixo,Sim
C084298,2023-09-15,1033.63,Cartão de Crédito,Score Baixo,Não
C096421,2024-03-17,3268.67,Renegociação de Dívidas,Documentação Incompleta,Sim
C028866,2024-09-13,1959.73,Cartão de Crédito,Renda Insuficiente,Não
C019451,2025-06-10,2962.62,Empréstimo Pessoal,Renda Insuficiente,Não
C028745,2024-11-30,3858.99,Limite Conta,Renda Insuficiente,Sim
C013029,2024-05-06,4081.57,Cartão de Crédito,Inconsistência Cadastral,Não
C092731,2024-11-22,1789.47,Empréstimo Pessoal,Inconsistência Cadastral,Sim
C094661,2025-01-01,2209.25,Compra Parcelada,Renda Insuficiente,Não
C107252,2025-01-23,2557.22,Empréstimo Pessoal,Documentação Incompleta,Não
C093182,2025-06-17,2730.29,Renegociação de Dívidas,Documentação Incompleta,Sim
C121059,2024-06-14,2725.12,Cartão de Crédito,Inconsistência Cadastral,Não
C095274,2024-11-14,2571.84,Cartão de Crédito,Inconsistência Cadastral,Sim
C057539,2023-07-31,3163.44,Cartão de Crédito,Inconsistência Cadastral,Não
C046445,2024-09-30,2234.91,Empréstimo Pessoal,Documentação Incompleta,Não
C051780,2025-03-19,2383.92,Cartão de Crédito,Inconsistência Cadastral,Não
C092732,2024-03-31,3834.37,Limite Conta,Renda Insuficiente,Não
C089284,2024-06-05,1845.06,Limite Conta,Inconsistência Cadastral,Sim
C020128,2025-01-22,1830.12,Cartão de Crédito,Score Baixo,Não
C122843,2024-02-05,2660.11,Empréstimo Pessoal,Inconsistência Cadastral,Não
C022301,2023-09-28,3158.96,Empréstimo Pessoal,Inconsistência Cadastral,Não
C130993,2025-05-05,2305.37,Empréstimo Pessoal,Renda Insuficiente,Sim
C064150,2023-08-22,2064.67,Compra Parcelada,Inconsistência Cadastral,Não
C139781,2023-11-22,2496.14,Cartão de Crédito,Score Baixo,Sim
C008274,2024-06-18,4137.5,Cartão de Crédito,Renda Insuficiente,Não
C023189,2025-05-29,4056.18,Cartão de Crédito,Score Baixo,Sim
C039440,2024-11-26,2248.09,Renegociação de Dívidas,Documentação Incompleta,Não
C005648,2023-11-28,2622.37,Cartão de Crédito,Renda Insuficiente,Sim
C028418,2024-07-26,2257.91,Compra Parcelada,Histórico de Inadimplência,Sim
C067038,2024-09-17,3822.29,Empréstimo Pessoal,Renda Insuficiente,Sim
C071134,2024-09-26,2010.61,Empréstimo Pessoal,Score Baixo,Sim
C099724,2025-01-19,1983.04,Cartão de Crédito,Inconsistência Cadastral,Não
